id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
401507336,s:40~l:59~e:401507336~c:401507336,2023-08-27T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-27T22:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 27th at 6:00 PM EDT",8/27 - 6:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,3416,0,,401507336,2023,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,FALSE,2023-08-27T22:00:00Z,2023-08-27,FALSE,FALSE
401507337,s:40~l:59~e:401507337~c:401507337,2023-08-27T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-27T22:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 27th at 6:00 PM EDT",8/27 - 6:00 PM EDT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,977,0,,401507337,2023,2,7224,Climate Pledge Arena,Seattle,WA,18100,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,FALSE,2023-08-27T22:00:00Z,2023-08-27,FALSE,FALSE
401507335,s:40~l:59~e:401507335~c:401507335,2023-08-27T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-27T20:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 27th at 4:00 PM EDT",8/27 - 4:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,2206,0,,401507335,2023,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,FALSE,2023-08-27T20:00:00Z,2023-08-27,FALSE,FALSE
401507334,s:40~l:59~e:401507334~c:401507334,2023-08-27T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-27T17:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 27th at 1:00 PM EDT",8/27 - 1:00 PM EDT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,0,,401507334,2023,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,FALSE,2023-08-27T17:00:00Z,2023-08-27,FALSE,FALSE
401507333,s:40~l:59~e:401507333~c:401507333,2023-08-27T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-27T00:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, August 26th at 8:00 PM EDT",8/26 - 8:00 PM EDT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1830,0,,401507333,2023,2,2029,Target Center,Minneapolis,MN,19006,FALSE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,FALSE,2023-08-27T00:00:00Z,2023-08-26,FALSE,FALSE
401507332,s:40~l:59~e:401507332~c:401507332,2023-08-26T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-26T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, August 26th at 7:00 PM EDT",8/26 - 7:00 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,TRUE,780,0,,401507332,2023,2,5946,Entertainment & Sports Arena,Washington,DC,4200,TRUE,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,FALSE,2023-08-26T23:00:00Z,2023-08-26,FALSE,FALSE
401507331,s:40~l:59~e:401507331~c:401507331,2023-08-25T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-25T23:30Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 25th at 7:30 PM EDT",8/25 - 7:30 PM EDT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,0,,401507331,2023,2,6282,Gateway Center,College Park,GA,3500,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,FALSE,2023-08-25T23:30:00Z,2023-08-25,FALSE,FALSE
401507329,s:40~l:59~e:401507329~c:401507329,2023-08-25T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-25T00:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 24th at 8:00 PM EDT",8/24 - 8:00 PM EDT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,TRUE,780,0,,401507329,2023,2,5427,Wintrust Arena,Chicago,IL,10387,TRUE,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,FALSE,2023-08-25T00:00:00Z,2023-08-24,FALSE,FALSE
401507330,s:40~l:59~e:401507330~c:401507330,2023-08-25T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-25T00:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 24th at 8:00 PM EDT",8/24 - 8:00 PM EDT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,0,,401507330,2023,2,3416,College Park Center,Arlington,TX,0,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,FALSE,2023-08-25T00:00:00Z,2023-08-24,FALSE,FALSE
401507327,s:40~l:59~e:401507327~c:401507327,2023-08-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-24T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 24th at 7:00 PM EDT",8/24 - 7:00 PM EDT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1830,0,,401507327,2023,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,FALSE,2023-08-24T23:00:00Z,2023-08-24,FALSE,FALSE
401507328,s:40~l:59~e:401507328~c:401507328,2023-08-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-24T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 24th at 7:00 PM EDT",8/24 - 7:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,0,,401507328,2023,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,FALSE,2023-08-24T23:00:00Z,2023-08-24,FALSE,FALSE
401507326,s:40~l:59~e:401507326~c:401507326,2023-08-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-24T02:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Wed, August 23rd at 10:00 PM EDT",8/23 - 10:00 PM EDT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,1949,0,,401507326,2023,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,FALSE,2023-08-24T02:00:00Z,2023-08-23,FALSE,FALSE
401507324,s:40~l:59~e:401507324~c:401507324,2023-08-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-23T00:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 22nd at 8:00 PM EDT",8/22 - 8:00 PM EDT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,0,,401507324,2023,2,5427,Wintrust Arena,Chicago,IL,10387,TRUE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,FALSE,2023-08-23T00:00:00Z,2023-08-22,FALSE,FALSE
401507325,s:40~l:59~e:401507325~c:401507325,2023-08-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-23T00:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 22nd at 8:00 PM EDT",8/22 - 8:00 PM EDT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,3416,0,,401507325,2023,2,2029,Target Center,Minneapolis,MN,19006,FALSE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,FALSE,2023-08-23T00:00:00Z,2023-08-22,FALSE,FALSE
401507322,s:40~l:59~e:401507322~c:401507322,2023-08-22T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-22T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 22nd at 7:00 PM EDT",8/22 - 7:00 PM EDT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,TRUE,780,0,,401507322,2023,2,6282,Gateway Center,College Park,GA,3500,TRUE,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,FALSE,2023-08-22T23:00:00Z,2023-08-22,FALSE,FALSE
401507323,s:40~l:59~e:401507323~c:401507323,2023-08-22T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-22T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 22nd at 7:00 PM EDT",8/22 - 7:00 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,0,,401507323,2023,2,5946,Entertainment & Sports Arena,Washington,DC,4200,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,FALSE,2023-08-22T23:00:00Z,2023-08-22,FALSE,FALSE
401507321,s:40~l:59~e:401507321~c:401507321,2023-08-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-20T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 20th at 7:00 PM EDT",8/20 - 7:00 PM EDT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,0,,401507321,2023,2,2029,Target Center,Minneapolis,MN,19006,FALSE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,FALSE,2023-08-20T23:00:00Z,2023-08-20,FALSE,FALSE
401507319,s:40~l:59~e:401507319~c:401507319,2023-08-20T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-20T22:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 20th at 6:00 PM EDT",8/20 - 6:00 PM EDT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,0,,401507319,2023,2,5427,Wintrust Arena,Chicago,IL,10387,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,FALSE,2023-08-20T22:00:00Z,2023-08-20,FALSE,FALSE
401507320,s:40~l:59~e:401507320~c:401507320,2023-08-20T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-20T22:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 20th at 6:00 PM EDT",8/20 - 6:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,2183,0,,401507320,2023,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,FALSE,2023-08-20T22:00:00Z,2023-08-20,FALSE,FALSE
401507318,s:40~l:59~e:401507318~c:401507318,2023-08-20T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-20T19:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 20th at 3:00 PM EDT",8/20 - 3:00 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,3416,0,,401507318,2023,2,5946,Entertainment & Sports Arena,Washington,DC,4200,TRUE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,FALSE,2023-08-20T19:00:00Z,2023-08-20,FALSE,FALSE
401507317,s:40~l:59~e:401507317~c:401507317,2023-08-19T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-19T19:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, August 19th at 3:00 PM EDT",8/19 - 3:00 PM EDT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,0,,401507317,2023,2,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,FALSE,2023-08-19T19:00:00Z,2023-08-19,FALSE,FALSE
401507315,s:40~l:59~e:401507315~c:401507315,2023-08-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-19T02:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 18th at 10:00 PM EDT",8/18 - 10:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1830,0,,401507315,2023,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,FALSE,2023-08-19T02:00:00Z,2023-08-18,FALSE,FALSE
401507316,s:40~l:59~e:401507316~c:401507316,2023-08-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-19T02:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 18th at 10:00 PM EDT",8/18 - 10:00 PM EDT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,0,,401507316,2023,2,7224,Climate Pledge Arena,Seattle,WA,18100,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,FALSE,2023-08-19T02:00:00Z,2023-08-18,FALSE,FALSE
401507314,s:40~l:59~e:401507314~c:401507314,2023-08-18T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-18T23:30Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 18th at 7:30 PM EDT",8/18 - 7:30 PM EDT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,977,0,,401507314,2023,2,6282,Gateway Center,College Park,GA,3500,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,FALSE,2023-08-18T23:30:00Z,2023-08-18,FALSE,FALSE
401507312,s:40~l:59~e:401507312~c:401507312,2023-08-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-18T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 18th at 7:00 PM EDT",8/18 - 7:00 PM EDT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,3416,0,,401507312,2023,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,FALSE,2023-08-18T23:00:00Z,2023-08-18,FALSE,FALSE
401507313,s:40~l:59~e:401507313~c:401507313,2023-08-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-18T23:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 18th at 7:00 PM EDT",8/18 - 7:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,1823,0,,401507313,2023,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,FALSE,2023-08-18T23:00:00Z,2023-08-18,FALSE,FALSE
401507311,s:40~l:59~e:401507311~c:401507311,2023-08-18T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-18T02:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 17th at 10:00 PM EDT",8/17 - 10:00 PM EDT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1830,0,,401507311,2023,2,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,TRUE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,FALSE,2023-08-18T02:00:00Z,2023-08-17,FALSE,FALSE
401507376,s:40~l:59~e:401507376~c:401507376,2023-08-15T04:00Z,0,FALSE,FALSE,FALSE,FALSE,2023-08-15T04:00Z,event,WNBA Commissioner's Cup Championship,39,CC,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,8/15 - TBD,TBD,4,-1,s:40~l:59~t:-1,TBD,TBD,TBD,TBD,TBD,"","",FALSE,,"",0,,-2,s:40~l:59~t:-2,TBD,TBD,TBD,TBD,TBD,FALSE,,0,,401507376,2023,2,,"","","",,,"","","",,FALSE,2023-08-15T04:00:00Z,2023-08-15,FALSE,FALSE
401507310,s:40~l:59~e:401507310~c:401507310,2023-08-14T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-14T01:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 13th at 9:00 PM EDT",8/13 - 9:00 PM EDT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,2206,0,,401507310,2023,2,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,TRUE,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,FALSE,2023-08-14T01:00:00Z,2023-08-13,FALSE,FALSE
401507308,s:40~l:59~e:401507308~c:401507308,2023-08-13T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-13T22:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 13th at 6:00 PM EDT",8/13 - 6:00 PM EDT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,1949,0,,401507308,2023,2,7224,Climate Pledge Arena,Seattle,WA,18100,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,FALSE,2023-08-13T22:00:00Z,2023-08-13,FALSE,FALSE
401507307,s:40~l:59~e:401507307~c:401507307,2023-08-13T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-13T19:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 13th at 3:00 PM EDT",8/13 - 3:00 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,977,0,,401507307,2023,2,5946,Entertainment & Sports Arena,Washington,DC,4200,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,FALSE,2023-08-13T19:00:00Z,2023-08-13,FALSE,FALSE
401507309,s:40~l:59~e:401507309~c:401507309,2023-08-13T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-13T19:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 13th at 3:00 PM EDT",8/13 - 3:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1830,0,,401507309,2023,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,FALSE,2023-08-13T19:00:00Z,2023-08-13,FALSE,FALSE
401507306,s:40~l:59~e:401507306~c:401507306,2023-08-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-13T00:00Z,"","",1,STD,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, August 12th at 8:00 PM EDT",8/12 - 8:00 PM EDT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,0,,401507306,2023,2,3416,College Park Center,Arlington,TX,0,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,FALSE,2023-08-13T00:00:00Z,2023-08-12,FALSE,FALSE
